DateTimeStamp,temperatureC,salinitypsu,DO_mgl,depthm,pH,turbidity
6/11/17,9.1,29,10.1,0.71,7.9,NA
6/11/17,9.1,29.1,10.2,0.71,7.9,NA
6/11/17,9.1,29.2,10.2,0.71,8,NA
6/11/17,9.3,29.1,10.1,0.71,8,NA
6/11/17,9.3,29.1,10.1,0.72,8,NA
6/11/17,9.3,29.1,10,0.72,7.9,NA
6/11/17,9.3,29.1,10.2,0.72,7.9,NA
6/11/17,9.3,29.1,10.2,0.7,7.9,NA
6/11/17,9.4,29,10.1,0.72,8,NA
6/11/17,9.5,29,10,0.72,8,NA
6/11/17,9.6,28.9,10.2,0.7,8,NA
6/11/17,9.6,28.9,9.9,0.72,8,NA
6/11/17,9.6,28.8,10,0.71,8,NA
6/11/17,9.6,28.7,10.1,0.73,8,NA
6/11/17,9.6,28.7,9.9,0.72,8,NA
6/11/17,9.6,28.7,10.1,0.73,8,NA
6/11/17,9.7,28.6,10.4,0.73,8,NA
6/11/17,9.7,28.6,10.2,0.73,8,NA
6/11/17,9.7,28.6,10.3,0.73,8,NA
6/11/17,9.8,28.6,10.1,0.73,8,NA
6/11/17,9.8,28.6,10.2,0.73,8,NA
6/11/17,9.8,28.5,10.1,0.73,8,NA
6/11/17,9.9,28.6,10.2,0.72,8,NA
6/11/17,9.9,28.6,10.3,0.73,8,NA
6/11/17,9.9,28.6,10.2,0.73,8,NA
6/11/17,9.9,28.6,10.1,0.73,8,NA
6/11/17,10,28.6,10.1,0.73,8,NA
6/11/17,10.1,28.5,10.1,0.73,8,NA
6/11/17,10.1,28.5,10.1,0.72,8,NA
6/11/17,10.1,28.6,9.9,0.73,8,NA
6/11/17,10,28.6,10.1,0.72,8,NA
6/11/17,10.1,28.7,10.1,0.73,8,NA
6/11/17,10,28.7,9.9,0.73,8,NA
6/11/17,10.1,28.6,10,0.73,8,NA
6/11/17,10.1,28.6,10.1,0.73,8,NA
6/11/17,10.1,28.6,10.1,0.73,8,NA
6/11/17,10.1,28.5,10.1,0.74,8,NA
6/11/17,10.1,28.6,10.1,0.73,8,NA
6/11/17,10,28.6,10.1,0.74,8,NA
6/11/17,10.1,28.6,10.1,0.74,8,NA
6/11/17,10,28.6,10,0.73,8,NA
6/11/17,10,28.7,10,0.73,8,NA
6/11/17,9.8,28.7,10.1,0.74,8,NA
6/11/17,9.8,28.7,10.2,0.74,8,NA
6/11/17,9.7,28.8,10.1,0.74,8,NA
6/11/17,9.5,28.9,10,0.74,8,NA
6/11/17,9.4,28.9,10.1,0.74,8,NA
6/11/17,9.1,29.1,10,0.73,7.9,NA
6/11/17,9,29.1,9.9,0.74,7.9,NA
6/11/17,9.2,29,10.1,0.74,7.9,NA
6/11/17,9.3,29,10.1,0.74,7.9,NA
6/11/17,9.3,29,9.9,0.74,7.9,NA
6/11/17,9.4,28.9,10,0.74,8,NA
6/11/17,9.4,28.9,9.9,0.74,7.9,NA
6/11/17,9.5,28.9,9.4,0.74,8,NA
6/11/17,9.6,28.8,10.1,0.74,8,NA
6/11/17,9.7,28.8,9.8,0.74,8,NA
6/11/17,9.7,28.8,9.8,0.74,8,NA
6/11/17,9.8,28.7,9.9,0.74,8,NA
6/11/17,9.8,28.7,9.8,0.74,7.9,NA
6/11/17,9.8,28.7,9.9,0.74,8,NA
6/11/17,9.8,28.7,9.9,0.74,7.9,NA
6/11/17,9.8,28.7,9.8,0.75,7.9,NA
6/11/17,9.8,28.7,9.9,0.75,7.9,NA
6/11/17,9.9,28.7,9.7,0.74,7.9,NA
6/11/17,10.1,28.7,9.8,0.75,7.9,NA
6/11/17,10.3,28.7,9.5,0.75,7.9,NA
6/11/17,10.5,28.6,9.1,0.75,7.9,NA
6/11/17,10.7,28.5,9.1,0.75,7.9,NA
6/11/17,10.7,28.4,9.1,0.75,7.9,NA
6/11/17,10.7,28.3,9.4,0.75,7.9,NA
6/11/17,10.8,28.3,9.7,0.75,7.9,NA
6/11/17,10.8,28.2,9.5,0.74,7.9,NA
6/11/17,10.7,28.2,9.8,0.75,7.9,NA
6/11/17,10.7,28.2,9.8,0.75,7.9,NA
6/11/17,10.7,28.3,9.2,0.75,7.9,NA
6/12/17,10.6,28.3,9.1,0.75,7.9,NA
6/12/17,10.4,28.6,9.3,0.75,7.9,NA
6/12/17,10.5,28.4,9.9,0.75,7.9,NA
6/12/17,10.5,28.4,9.7,0.74,7.9,NA
6/12/17,10.5,28.3,9.5,0.75,7.9,NA
6/12/17,10.4,28.6,9.8,0.75,7.9,NA
6/12/17,10.1,28.7,9.6,0.75,7.9,NA
6/12/17,10.1,28.7,9.6,0.74,7.9,NA
6/12/17,10,28.8,9.6,0.75,7.9,NA
6/12/17,10.1,28.8,9.5,0.74,7.9,NA
6/12/17,9.7,28.9,9.6,0.75,7.9,NA
6/12/17,9.6,29,9.6,0.75,7.9,NA
6/12/17,9.8,28.9,9.4,0.74,7.9,NA
6/12/17,9.8,28.9,9.6,0.74,7.9,NA
6/12/17,9.7,28.9,9.6,0.74,7.9,NA
6/12/17,8.4,29.5,9.8,0.74,7.9,NA
6/12/17,7.8,29.8,9.7,0.74,7.9,NA
6/12/17,7.8,29.8,9.6,0.74,7.9,NA
6/12/17,8.5,29.4,9.5,0.74,7.9,NA
6/12/17,8.7,29.4,9.4,0.74,7.9,NA
6/12/17,9.1,29.2,9.4,0.74,7.9,NA
6/12/17,9.1,29.2,9.5,0.74,7.9,NA
6/12/17,9.2,29.2,9.4,0.74,7.9,NA
6/12/17,9.3,29.1,9.5,0.75,7.9,NA
6/12/17,9.3,29.1,9.5,0.75,7.9,NA
6/12/17,9.5,29,9.5,0.75,7.9,NA
6/12/17,9.6,28.9,9.5,0.75,7.9,NA
6/12/17,9.6,28.9,9.4,0.75,7.9,NA
6/12/17,9.6,28.9,9.5,0.75,7.9,NA
6/12/17,9.6,28.9,9.2,0.75,7.9,NA
6/12/17,9.6,28.9,9.5,0.75,7.9,NA
6/12/17,9.9,28.7,9.5,0.75,7.9,NA
6/12/17,10,28.7,9.4,0.75,7.9,NA
6/12/17,10.1,28.5,9.5,0.75,7.9,NA
6/12/17,10,28.5,9.8,0.75,7.9,NA
6/12/17,10.1,28.4,9.6,0.75,8,NA
6/12/17,10.2,28.2,9.7,0.75,8,NA
6/12/17,10.2,28.1,9.7,0.75,8,NA
6/12/17,10.3,28.2,9.8,0.75,8,NA
6/12/17,10.2,28.2,9.9,0.76,7.9,NA
6/12/17,10.2,28.2,9.7,0.76,8,NA
6/12/17,9.7,28.7,9.6,0.76,7.9,NA
6/12/17,9.5,28.9,9.6,0.76,7.9,NA
6/12/17,9.6,28.8,9.7,0.76,7.9,NA
6/12/17,9.6,28.9,9.6,0.75,7.9,NA
6/12/17,9.4,28.9,9.6,0.76,7.9,NA
6/12/17,9.4,29,9.6,0.75,7.9,NA
6/12/17,9.5,28.9,9.7,0.76,7.9,NA
6/12/17,9.4,28.9,9.6,0.75,7.9,NA
6/12/17,9.2,29.1,9.8,0.76,7.9,NA
6/12/17,9.2,29,9.8,0.76,7.9,NA
6/12/17,9.1,29.1,10,0.76,7.9,NA
6/12/17,9.2,29.1,10.2,0.75,7.9,NA
6/12/17,9.3,29,9.9,0.75,7.9,NA
6/12/17,9.1,29,10,0.76,8,NA
6/12/17,9.7,28.9,9.6,0.76,7.9,NA
6/12/17,9.3,29,9.8,0.75,7.9,NA
6/12/17,9.5,28.9,9.8,0.76,8,NA
6/12/17,9.4,29,9.8,0.75,8,NA
6/12/17,9.6,28.9,9.8,0.75,8,NA
6/12/17,9.7,28.9,9.6,0.74,7.9,NA
6/12/17,9.7,28.9,9.6,0.74,7.9,NA
6/12/17,9.7,28.9,9.7,0.75,7.9,NA
6/12/17,9.6,29,9.7,0.75,7.9,NA
6/12/17,9.6,29,9.7,0.75,7.9,NA
6/12/17,9.5,29,9.8,0.76,7.9,NA
6/12/17,9.5,29.1,9.9,0.74,7.9,NA
6/12/17,9.3,29.2,9.8,0.73,7.9,NA
6/12/17,9.3,29.2,9.9,0.75,7.9,NA
6/12/17,8.7,29.5,9.7,0.75,7.9,NA
6/12/17,8.7,29.5,9.6,0.76,7.9,NA
6/12/17,8.8,29.4,9.7,0.75,7.9,NA
6/12/17,8.6,29.5,9.7,0.76,7.9,NA
6/12/17,8.9,29.3,9.7,0.76,7.9,NA
6/12/17,8.9,29.3,9.8,0.76,7.9,NA
6/12/17,9.1,29.2,9.7,0.76,7.9,NA
6/12/17,9.2,29.2,9.8,0.76,7.9,NA
6/12/17,9.2,29.2,9.6,0.76,7.9,NA
6/12/17,9.1,29.2,9.7,0.76,7.9,NA
6/12/17,9.1,29.2,9.7,0.76,7.9,NA
6/12/17,9.1,29.2,9.9,0.76,7.9,NA
6/12/17,9.1,29.2,9.8,0.76,7.9,NA
6/12/17,9.1,29.2,9.2,0.76,7.9,NA
6/12/17,9.3,29.2,9.7,0.76,7.9,NA
6/12/17,9.1,29.2,9.8,0.77,7.9,NA
6/12/17,9.1,29.1,9.9,0.76,7.9,NA
6/12/17,9.3,29.1,9.9,0.77,7.9,NA
6/12/17,9.3,29.2,9.7,0.77,7.9,NA
6/12/17,9.4,29.1,9.5,0.77,7.9,NA
6/12/17,9.5,29.1,9.6,0.77,7.9,NA
6/12/17,9.6,29,9.4,0.77,7.9,NA
6/12/17,9.6,29,9.3,0.77,7.9,NA
6/12/17,9.7,29,10.2,0.77,7.8,NA
6/12/17,9.6,29,9.5,0.77,7.8,NA
6/12/17,9.7,29,9.9,0.77,7.8,NA
6/12/17,9.6,29,9.7,0.77,7.8,NA
6/13/17,9.6,29.1,9.5,0.77,7.8,NA
6/13/17,9.6,28.9,10.3,0.77,7.9,NA
6/13/17,9.4,29.1,10,0.77,7.8,NA
6/13/17,9.5,29,10.1,0.77,7.8,NA
6/13/17,9.4,29,10.2,0.77,7.8,NA
6/13/17,9.3,29.2,10,0.77,7.8,NA
6/13/17,9.5,29,9.7,0.77,7.8,NA
6/13/17,9.4,29.1,9.6,0.77,7.8,NA
6/13/17,9.4,29,10.1,0.77,7.9,NA
6/13/17,9.4,29.1,9.5,0.77,7.9,NA
6/13/17,9.4,29,9.8,0.77,7.8,NA
6/13/17,9.3,29,10.2,0.77,7.9,NA
6/13/17,9.2,29.2,10.2,0.77,7.9,NA
6/13/17,9.2,29.1,9.8,0.77,7.9,NA
6/13/17,9.2,29.1,10,0.77,7.9,NA
6/13/17,9.1,29.1,10.1,0.77,7.9,NA
6/13/17,9.1,29.1,10,0.77,7.9,NA
6/13/17,8.4,29.6,9.9,0.76,7.9,NA
6/13/17,7.9,29.9,9.8,0.77,7.8,NA
6/13/17,8.1,29.8,9.7,0.77,7.8,NA
6/13/17,8.3,29.7,9.6,0.77,7.9,NA
6/13/17,8.5,29.6,9.5,0.77,7.9,NA
6/13/17,8.7,29.5,9.6,0.76,7.9,NA
6/13/17,8.7,29.5,9.4,0.77,7.9,NA
6/13/17,8.7,29.4,9.6,0.77,7.9,NA
6/13/17,8.8,29.4,9.5,0.76,7.9,NA
6/13/17,8.9,29.4,9.6,0.77,7.9,NA
6/13/17,9,29.3,9.6,0.77,7.9,NA
6/13/17,8.9,29.4,9.7,0.77,7.9,NA
6/13/17,9.1,29.3,9.8,0.77,7.9,NA
6/13/17,9.1,29.3,9.7,0.77,7.9,NA
6/13/17,9.1,29.2,9.8,0.77,7.9,NA
6/13/17,9,29.4,9.6,0.77,7.9,NA
6/13/17,9.1,29.4,9.6,0.76,7.9,NA
6/13/17,8.8,29.2,10.3,0.77,7.9,NA
6/13/17,9,29.3,9.7,0.77,7.9,NA
6/13/17,9,29.3,9.7,0.78,7.9,NA
6/13/17,9.1,29.3,9.8,0.78,7.9,NA
6/13/17,9,29.3,9.9,0.77,7.9,NA
6/13/17,8.9,29.2,10.1,0.78,7.9,NA
6/13/17,8.9,29.3,10.1,0.78,7.9,NA
6/13/17,9.1,29.3,9.8,0.78,7.9,NA
6/13/17,9.2,29.3,9.8,0.78,7.9,NA
6/13/17,9.2,29.3,10,0.77,7.9,NA
6/13/17,9.1,29.3,10,0.78,7.9,NA
6/13/17,9.1,29.3,10,0.78,7.9,NA
6/13/17,9.1,29.3,10.2,0.78,7.9,NA
6/13/17,9,29.3,10.2,0.78,7.9,NA
6/13/17,8.9,29.3,10.2,0.78,8,NA
6/13/17,8.8,29.3,10.2,0.77,7.9,NA
6/13/17,9,29.3,10,0.78,7.9,NA
6/13/17,9,29.4,10.1,0.78,7.9,NA
6/13/17,9.2,29.4,9.9,0.77,8,NA
6/13/17,9.1,29.4,10.7,0.78,8,NA
6/13/17,9.1,29.3,10.4,0.78,8,NA
6/13/17,9,29.3,10.5,0.77,8,NA
6/13/17,8.9,29.4,10.3,0.77,7.9,NA
6/13/17,9,29.4,10.4,0.77,8,NA
6/13/17,8.9,29.4,10.4,0.77,8,NA
6/13/17,9,29.3,10.5,0.77,7.9,NA
6/13/17,8.9,29.3,10.6,0.77,8,NA
6/13/17,9,29.3,10.6,0.76,8,NA
6/13/17,9,29.3,10.6,0.77,8,NA
6/13/17,9,29.3,10.4,0.76,7.9,NA
6/13/17,9,29.3,10.5,0.77,7.9,NA
6/13/17,9.1,29.3,10.6,0.77,7.9,NA
6/13/17,9.1,29.3,10.7,0.77,7.9,NA
6/13/17,9.1,29.4,10.4,0.77,7.9,NA
6/13/17,9.1,29.4,10.5,0.77,7.9,NA
6/13/17,9,29.4,10.3,0.77,7.9,NA
6/13/17,9,29.4,10.4,0.77,7.9,NA
6/13/17,8.7,29.6,10.5,0.77,7.9,NA
6/13/17,8.6,29.7,10.1,0.77,7.9,NA
6/13/17,8.6,29.7,9.6,0.77,7.9,NA
6/13/17,8.6,29.8,10.1,0.77,7.9,NA
6/13/17,8.7,29.7,9.9,0.77,7.9,NA
6/13/17,8.7,29.7,9.7,0.77,7.9,NA
6/13/17,8.7,29.7,10.2,0.77,7.9,NA
6/13/17,8.9,29.6,10,0.78,7.9,NA
6/13/17,8.9,29.7,10.1,0.78,7.9,NA
6/13/17,8.9,29.6,10,0.78,7.9,NA
6/13/17,8.9,29.6,10,0.78,7.9,NA
6/13/17,9,29.6,10.2,0.78,7.9,NA
6/13/17,9.1,29.6,9.9,0.78,7.9,NA
6/13/17,9,29.6,10,0.78,7.9,NA
6/13/17,9,29.6,10.2,0.78,7.9,NA
6/13/17,9,29.6,10.2,0.78,7.9,NA
6/13/17,9.1,29.6,10.3,0.78,7.9,NA
6/13/17,9.1,29.6,10.1,0.78,7.9,NA
6/13/17,9.1,29.6,10,0.78,7.9,NA
6/13/17,9.1,29.6,9.7,0.78,7.9,NA
6/13/17,9.1,29.6,9.7,0.78,7.9,NA
6/13/17,9.3,29.6,9.4,0.78,7.9,NA
6/13/17,9.3,29.6,9.7,0.78,7.9,NA
6/13/17,9.3,29.6,9.3,0.78,7.8,NA
6/13/17,9.3,29.6,10.1,0.78,7.8,NA
6/14/17,9.3,29.6,9.2,0.78,7.8,NA
6/14/17,9.3,29.6,9.3,0.78,7.8,NA
6/14/17,9.4,29.5,9.2,0.78,7.9,NA
6/14/17,9.5,29.5,10.1,0.78,7.9,NA
6/14/17,9.4,29.6,9.1,0.78,7.9,NA
6/14/17,9.4,29.6,10,0.78,7.9,NA
6/14/17,9.4,29.6,9.7,0.78,7.9,NA
6/14/17,9.4,29.5,10.3,0.78,7.9,NA
6/14/17,9.5,29.4,10.2,0.78,7.9,NA
6/14/17,9.5,29.3,10,0.78,7.9,NA
6/14/17,9.5,29.3,10,0.78,7.9,NA
6/14/17,9.5,29.4,10.5,0.78,7.9,NA
6/14/17,9.4,29.4,10.2,0.78,7.9,NA
6/14/17,9.3,29.5,10.1,0.78,7.9,NA
6/14/17,9.3,29.5,10.1,0.77,7.9,NA
6/14/17,9.2,29.7,10.2,0.77,7.9,NA
6/14/17,9.2,29.6,10.1,0.77,7.9,NA
6/14/17,9.1,29.8,9.8,0.77,7.9,NA
6/14/17,9.1,29.8,9.8,0.77,7.9,NA
6/14/17,9.1,29.7,9.9,0.77,7.9,NA
6/14/17,9,29.8,9.9,0.77,7.9,NA
6/14/17,9.1,29.7,10,0.77,7.9,NA
6/14/17,8.9,29.7,9.9,0.77,7.9,NA
6/14/17,8.8,29.8,9.7,0.77,7.9,NA
6/14/17,8.7,29.9,9.7,0.77,7.9,NA
6/14/17,8.7,29.8,9.6,0.77,7.9,NA
6/14/17,8.8,29.8,9.6,0.77,7.9,NA
6/14/17,8.9,29.8,9.7,0.77,7.9,NA
6/14/17,8.9,29.8,9.7,0.77,7.9,NA
6/14/17,9,29.7,10.3,0.77,7.9,NA
6/14/17,9.1,29.7,10.3,0.77,7.9,NA
6/14/17,9.1,29.6,9.7,0.77,7.9,NA
6/14/17,9.1,29.7,9.7,0.77,7.9,NA
6/14/17,9.1,29.7,9.9,0.77,7.9,NA
6/14/17,9.2,29.5,9.9,0.77,7.9,NA
6/14/17,9.3,29,9.9,0.76,8,NA
6/14/17,9.5,28.7,9.7,0.77,8,NA
6/14/17,9.4,28.9,10.5,0.77,7.9,NA
6/14/17,9.4,28.8,10.3,0.77,8,NA
6/14/17,9.3,28.9,10.3,0.77,7.9,NA
6/14/17,9.2,28.9,10.2,0.77,8,NA
6/14/17,9.2,28.9,10.3,0.77,7.9,NA
6/14/17,9.3,28.9,10.2,0.77,8,NA
6/14/17,9.3,29,10.4,0.76,7.9,NA
6/14/17,9.4,29.7,10.9,0.71,8,NA
6/14/17,9.4,29.7,11,0.7,8,NA
6/14/17,9.4,29.7,11.1,0.7,8,NA
6/14/17,9.4,29.7,11.1,0.71,8,NA
6/14/17,9.4,29.5,11.2,0.7,8,NA
6/14/17,9.4,29.5,11.2,0.7,8,NA
6/14/17,9.4,29.5,11.2,0.7,8,NA
6/14/17,9.3,29.5,11.3,0.7,8.1,NA
6/14/17,9.5,29.5,11.2,0.7,8.1,NA
6/14/17,9.5,29.5,11.3,0.7,8.1,NA
6/14/17,9.6,29.5,11.3,0.7,8.1,NA
6/14/17,9.5,29.5,11.4,0.7,8.1,NA
6/14/17,9.4,29.6,11.4,0.69,8.1,NA
6/14/17,9.7,29.7,11.2,0.69,8.1,NA
6/14/17,9.7,29.9,11.3,0.69,8,NA
6/14/17,9.7,29.9,11.3,0.68,8.1,NA
6/14/17,9.6,29.8,11.3,0.68,8.1,NA
6/14/17,9.6,29.8,11.2,0.69,8.1,NA
6/14/17,9.6,29.7,11.2,0.68,8,NA
6/14/17,9.2,30.1,11.2,0.67,8,NA
6/14/17,9.6,29.8,11.2,0.68,8.1,NA
6/14/17,9.6,29.8,11.2,0.68,8.1,NA
6/14/17,9.6,29.8,11.2,0.68,8,NA
6/14/17,9.5,29.9,11.3,0.68,8,NA
6/14/17,9.5,29.9,11.3,0.68,8.1,NA
6/14/17,9.3,30,11.3,0.68,8,NA
6/14/17,9.4,30,11.1,0.68,8,NA
6/14/17,9,30.3,11.1,0.68,8,NA
6/14/17,9.2,30.3,11,0.67,8,NA
6/14/17,8.8,30.5,11,0.67,8,NA
6/14/17,8.6,30.6,11,0.67,8,NA
6/14/17,8.6,30.6,10.9,0.67,8,NA
6/14/17,8.8,30.6,11,0.67,8,NA
6/14/17,8.9,30.5,11,0.67,8,NA
6/14/17,9,30.4,11,0.67,8,NA
6/14/17,9,30.4,11,0.67,8,NA
6/14/17,9.1,30.4,11,0.67,8,NA
6/14/17,9.1,30.4,11.1,0.65,8,NA
6/14/17,9.2,30.3,11.1,0.67,8,NA
6/14/17,9.2,30.3,11.1,0.67,8,NA
6/14/17,9.5,30.3,11.1,0.67,8,NA
6/14/17,9.5,30.2,11.1,0.67,8,NA
6/14/17,9.7,30.1,11,0.67,8,NA
6/14/17,9.8,29.9,10.9,0.67,8,NA
6/14/17,9.9,29.8,10.8,0.67,8.1,NA
6/14/17,9.9,29.9,10.9,0.67,8,NA
6/14/17,10,29.8,10.9,0.67,8.1,NA
6/14/17,10.1,29.8,10.8,0.67,8.1,NA
6/14/17,10.2,29.7,10.7,0.67,8.1,NA
6/14/17,10.2,29.7,10.7,0.67,8.1,NA
6/14/17,10.2,29.7,10.7,0.67,8.1,NA
6/14/17,10.2,29.7,10.8,0.67,8.1,NA
6/15/17,10.2,29.6,10.7,0.67,8.1,NA
6/15/17,10.2,29.5,10.8,0.67,8.1,NA
6/15/17,10.1,29.3,10.9,0.66,8.1,NA
6/15/17,10.1,29.1,11,0.66,8.1,NA
6/15/17,10.1,29.1,11,0.66,8.1,NA
6/15/17,9.9,28.9,11.1,0.66,8.1,NA
6/15/17,9.9,28.9,11.1,0.66,8.1,NA
6/15/17,9.9,28.9,11.1,0.65,8.1,NA
6/15/17,9.9,29,11.1,0.66,8.1,NA
6/15/17,9.9,29.1,11,0.66,8.1,NA
6/15/17,9.8,29.3,11,0.65,8.1,NA
6/15/17,9.9,29.5,10.9,0.65,8.1,NA
6/15/17,9.6,29.8,11.1,0.65,8.1,NA
6/15/17,9.7,29.9,11.1,0.65,8.1,NA
6/15/17,9.6,29.9,11.1,0.65,8.1,NA
6/15/17,9.6,30,11,0.65,8,NA
6/15/17,9.3,30.3,11,0.65,8,NA
6/15/17,9.5,30,11,0.64,8.1,NA
6/15/17,9.6,29.9,11,0.64,8,NA
6/15/17,9.4,30.1,11.1,0.64,8,NA
6/15/17,9.4,30,10.9,0.63,8,NA
6/15/17,9.4,30.1,11,0.64,8,NA
6/15/17,9.3,30.1,11,0.64,8,NA
6/15/17,8.8,30.5,11,0.64,8,NA
6/15/17,8.7,30.5,10.9,0.63,8,NA
6/15/17,8.8,30.5,11,0.63,8,NA
6/15/17,8.7,30.5,10.9,0.63,8,NA
6/15/17,8.9,30.4,10.9,0.62,8,NA
6/15/17,8.9,30.4,11,0.62,8,NA
6/15/17,9.2,30.3,10.9,0.63,8,NA
6/15/17,9.2,30.2,10.9,0.63,8,NA
6/15/17,9.3,30.2,10.7,0.63,8,NA
6/15/17,9.4,30.1,10.7,0.63,8,NA
6/15/17,9.5,30,10.8,0.62,8,NA
6/15/17,9.4,30.1,10.8,0.63,8,NA
6/15/17,9.6,30,10.8,0.63,8,NA
6/15/17,10,29.8,10.6,0.63,8,NA
6/15/17,9.7,29.5,10.9,0.63,8,NA
6/15/17,9.7,29.4,11,0.63,8.1,NA
6/15/17,9.8,29.2,11,0.62,8.1,NA
6/15/17,9.9,29.2,11,0.62,8.1,NA
6/15/17,10,29.1,11,0.63,8.1,NA
6/15/17,10.1,29.1,11,0.63,8.1,NA
6/15/17,10.2,29,11,0.62,8.1,NA
6/15/17,10.3,29,11,0.62,8,NA
6/15/17,10.4,29,11,0.62,8.1,NA
6/15/17,10.5,29,10.9,0.61,8.1,NA
6/15/17,10.5,29,10.9,0.62,8,NA
6/15/17,10.4,29.1,10.9,0.62,8.1,NA
6/15/17,9.9,29.6,10.9,0.62,8,NA
6/15/17,10.3,29.2,10.8,0.62,8,NA
6/15/17,10.1,29.5,10.9,0.61,8,NA
6/15/17,10.2,29.4,10.9,0.62,8,NA
6/15/17,9.9,29.6,11.1,0.61,8,NA
6/15/17,10.2,29.5,11.1,0.61,8.1,NA
6/15/17,9.4,29.8,11.3,0.61,8,NA
6/15/17,9.4,29.7,11.3,0.61,8.1,NA
6/15/17,9.5,29.7,11.4,0.6,8.1,NA
6/15/17,9.8,29.8,11.4,0.6,8.1,NA
6/15/17,9.9,29.8,11.4,0.6,8,NA
6/15/17,9.9,29.9,11.4,0.6,8.1,NA
6/15/17,10.2,29.7,11.4,0.6,8,NA
6/15/17,10.2,29.7,11.4,0.6,8.1,NA
6/15/17,10,29.8,11.4,0.6,8.1,NA
6/15/17,9.8,29.8,11.4,0.6,8.1,NA
6/15/17,9.7,29.9,11.4,0.59,8.1,NA
6/15/17,10,29.8,11.3,0.59,8.1,NA
6/15/17,10,29.8,11.3,0.6,8,NA
6/15/17,9.6,30,11.3,0.59,8,NA
6/15/17,9.5,30,11.3,0.58,8,NA
6/15/17,9,30.3,11.3,0.59,8,NA
6/15/17,9.4,30.2,11.3,0.59,8,NA
6/15/17,8.9,30.4,11.3,0.59,8,NA
6/15/17,9.2,30.3,11.3,0.59,8,NA
6/15/17,9.4,30.3,11.1,0.59,8,NA
6/15/17,9,30.5,11,0.6,8,NA
6/15/17,9,30.6,10.9,0.59,8,NA
6/15/17,8.6,30.8,10.9,0.59,8,NA
6/15/17,8.6,30.7,10.8,0.59,8,NA
6/15/17,9.2,30.4,10.9,0.59,8,NA
6/15/17,9.4,30.3,10.9,0.59,8,NA
6/15/17,9.4,30.3,11,0.59,8,NA
6/15/17,9.4,30.3,11,0.59,8,NA
6/15/17,9.4,30.3,10.9,0.59,8,NA
6/15/17,9.3,30.4,10.9,0.59,8,NA
6/15/17,9.3,30.3,11,0.59,8,NA
6/15/17,9.3,30.3,11,0.59,8,NA
6/15/17,9.3,30.3,11,0.6,8,NA
6/15/17,9.5,30.3,11,0.59,8,NA
6/15/17,9.6,30.2,11,0.6,8,NA
6/15/17,9.6,30.2,11,0.6,8,NA
6/15/17,9.6,30.1,11,0.6,8,NA
6/15/17,9.7,30.1,10.9,0.6,8,NA
6/15/17,9.7,30.1,10.9,0.6,8,NA
6/15/17,9.7,30,10.8,0.6,8,NA
6/15/17,9.7,30,10.8,0.59,8,NA
6/16/17,9.8,29.9,10.8,0.6,8,NA
6/16/17,10.1,29.7,10.7,0.6,8,NA
6/16/17,10.1,29.8,10.7,0.6,8,NA
6/16/17,10.2,29.8,10.6,0.6,8,NA
6/16/17,10.2,29.7,10.6,0.59,8,NA
6/16/17,10.1,29.8,10.5,0.59,8,NA
6/16/17,10,29,11.1,0.59,8.1,NA
6/16/17,10,28.5,11.1,0.59,8.1,NA
6/16/17,10,28.8,11.1,0.59,8.1,NA
6/16/17,10.1,28.7,11.1,0.59,8.1,NA
6/16/17,10.1,28.8,11.1,0.59,8,NA
6/16/17,10,28.8,11,0.58,8.1,NA
6/16/17,10,28.9,11.1,0.59,8.1,NA
6/16/17,10,28.9,11,0.58,8.1,NA
6/16/17,10,29,11,0.59,8.1,NA
6/16/17,10,29,11,0.59,8,NA
6/16/17,10,29.1,11,0.59,8.1,NA
6/16/17,10.2,29.5,10.5,0.59,8,NA
6/16/17,10,29.6,10.7,0.59,8,NA
6/16/17,10,29.6,11,0.59,8.1,NA
6/16/17,10.1,29.6,10.6,0.59,8,NA
6/16/17,10.1,29.7,10.6,0.59,8,NA
6/16/17,10,29.6,10.8,0.56,8.1,NA
6/16/17,9.7,29.6,10.8,0.59,8,NA
6/16/17,9.7,29.8,10.8,0.6,8,NA
6/16/17,9.2,30.1,10.9,0.6,8,NA
6/16/17,9,30.3,10.9,0.6,8,NA
6/16/17,8.8,30.5,10.7,0.59,8,NA
6/16/17,9.1,30.3,10.8,0.6,8,NA
6/16/17,9.2,30.3,10.7,0.6,8,NA
6/16/17,9.2,30.2,10.8,0.59,8,NA
6/16/17,9.3,30.2,10.9,0.6,8,NA
6/16/17,9.6,30,10.8,0.6,8,NA
6/16/17,9.8,29.9,10.6,0.6,8,NA
6/16/17,10.1,29.7,10.6,0.6,8,NA
6/16/17,10.2,29.6,10.6,0.61,7.9,NA
6/16/17,10.4,29.8,10.4,0.61,8,NA
6/16/17,10.2,29.8,10.6,0.61,8,NA
6/16/17,10.2,29.6,10.7,0.61,8,NA
6/16/17,10.4,29.7,10.5,0.61,8,NA
6/16/17,10.3,29.5,10.6,0.61,8.1,NA
6/16/17,10.4,29.4,10.6,0.61,8.1,NA
6/16/17,10.6,29.5,10.6,0.62,8,NA
6/16/17,10.8,29.3,10.5,0.62,8,NA
6/16/17,10.8,29.2,10.6,0.62,8,NA
6/16/17,10.8,29.2,10.6,0.62,8,NA
6/16/17,10.8,29.2,10.6,0.62,8,NA
